Klasse,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert
Finger3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.90203496167491,244.90372476548148,46.76277860705325,261.3827127429535,128.1621116432217,-7.369860309528789,0.12546892488227113,128.1621116432217,-7.369860309528789,0.12546892488227113,128.1621116432217,-7.369860309528789,0.12546892488227113,0.0,0.0,0.0,10.0,15.663138345194861,2.3491554306608924E8,0.0,0.3547286247207806,2734482.860310913,1.0,0.8317408996078128,1.7694303146341752E7,0.0,0.0,0.0,-24.11426647368422,6275.253816053638,46965.64422360295,216.71558371193095,899024.3752532753,1.9091677954424098,1.4852245067423882,4.0,76.0,609.5856,-284.3994
Finger3,201.3688949619869,504.1473466683455,141.70436747255107,544.4054527497888,329.79388898191974,-2.6299377330019524,0.1291316989598883,329.79388898191974,-2.6299377330019524,0.1291316989598883,329.79388898191974,-2.6299377330019524,0.1291316989598883,329.79388898191974,-2.6299377330019524,0.1291316989598883,2.0,3.581065304309888,3.3398855897695416E8,0.0,0.0,3652055.3063148195,0.0,0.0,0.0,0.0,0.0,0.0,55.207568400000014,12352.607420931721,531052.827712032,728.7337152293916,4820225.105213719,-1.3713615250681364,-0.3607999382274909,2.0,36.0,953.6041,-1188.7573,106.27968858616065,384.619555705588,92.51833188984894,398.48078877262463,388.5826202672366,-64.53701968400446,1.4703940903226282,388.5826202672366,-64.53701968400446,1.4703940903226282,388.5826202672366,-64.53701968400446,1.4703940903226282,188.6178309166362,-3.136709979236656,0.07240262248769769,5.0,8.708722468029206,4.692498705993463E8,0.0,0.0,1480245.4957315598,1.0,0.8391040791607968,4.3286523309883215E7,0.0,0.0,0.0,12.069133771428588,13729.585009455084,195666.34823692346,442.34189066481537,3419229.7285166583,-0.7952209911684069,-0.019126501435937943,4.0,70.0,938.0951,-820.166
Finger3,14.776562203501616,218.524269607029,96.40524112352362,265.98647599029397,211.4077966365196,-6.779604741117964,0.14468084140460213,211.4077966365196,-6.779604741117964,0.14468084140460213,211.4077966365196,-6.779604741117964,0.14468084140460213,211.4077966365196,-6.779604741117964,0.14468084140460213,3.0,3.854525415895277,1.4259508496369168E8,0.0,0.33425612948013866,5974241.913310401,0.0,0.0,0.0,0.0,0.0,0.0,-247.02715416666666,6488.330101844422,70114.08873128748,264.79065076261185,1352954.610692559,-1.2481687470434644,-0.01868066960983217,3.0,42.0,192.05017,-701.02844,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,38.53918586263519,264.3206081000356,174.99481913660267,280.61905904362146,441.22952486462555,-8.790610716049116,0.06310312612345692,441.22952486462555,-8.790610716049116,0.06310312612345692,441.22952486462555,-8.790610716049116,0.06310312612345692,441.22952486462555,-8.790610716049116,0.06310312612345692,0.0,0.0,0.0,0.0,0.3629512581696043,3129329.9496560125,0.0,0.0,0.0,0.0,0.0,0.0,-61.73952533972609,17123.389437954545,319588.0482112836,565.3211903080262,5775446.153054543,-0.6812764156650375,0.3268727347137536,5.0,73.0,1047.464,-1093.689,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,55.07863576765298,287.4792605035464,110.75550357719193,309.9739216572187,334.6925731798435,17.87240728446477,-7.846887565662655,334.6925731798435,17.87240728446477,-7.846887565662655,334.6925731798435,17.87240728446477,-7.846887565662655,334.6925731798435,17.87240728446477,-7.846887565662655,2.0,3.4241096266406377,1.885028303032105E8,0.0,0.33432591210699136,7962635.447988835,0.0,0.0,0.0,0.0,0.0,0.0,6.872705878048807,9155.928229698968,237047.91370790242,486.8756655532318,2373599.961316638,-1.526339585337064,0.018304524940098838,2.0,41.0,690.3534,-744.93713,75.41044224003377,348.47837678454437,84.34198628744979,388.05712340580044,121.67882362151886,-3.47455052071615,0.2075330944792091,121.67882362151886,-3.47455052071615,0.2075330944792091,121.67882362151886,-3.47455052071615,0.2075330944792091,121.67882362151886,-3.47455052071615,0.2075330944792091,2.0,3.7157829755720706,7.79804973477041E7,0.0,0.0,1151206.9816730598,0.0,0.0,0.0,0.0,0.0,0.0,24.07451471052636,5828.580418243177,136366.83691503495,369.2788064796502,1285602.3907360916,0.2488185695228955,1.222260936174518,4.0,38.0,950.6836,-309.4757
Finger3,152.9649549252344,348.1230381240104,108.41344084350273,393.29460276628066,295.85919340657756,-16.823762709579654,0.3434837305674172,295.85919340657756,-16.823762709579654,0.3434837305674172,295.85919340657756,-16.823762709579654,0.3434837305674172,295.85919340657756,-16.823762709579654,0.3434837305674172,5.0,8.156460264878824,2.8951390107220787E8,0.0,0.0,1573819.4267841603,0.0,0.0,0.0,0.0,0.0,0.0,11.46328200192309,8713.809025010285,161807.33248235946,402.25282159651715,2139046.411569323,-0.35303993098217834,-0.45916370548145863,4.0,52.0,622.4762,-915.5365,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.86868543051074,277.21824964953566,78.91922681382417,307.2681947365862,48.05185705425515,-0.41291401279460693,0.0015130536291228514,48.05185705425515,-0.41291401279460693,0.0015130536291228514,48.05185705425515,-0.41291401279460693,0.0015130536291228514,48.05185705425515,-0.41291401279460693,0.0015130536291228514,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.8442638080194832,1.77221469128204E7,0.0,0.0,0.0,0.007250866213333062,15554.205055583816,14470.70108893743,120.29422716380628,1363857.8379398428,10.416775839078843,1.547014093067505,23.0,375.0,755.00793,-363.05237
Finger3,78.48258540087089,361.9761056633925,138.16103169795122,421.1263061335244,342.8329555398793,-8.926379200666986,0.1381020918424385,342.8329555398793,-8.926379200666986,0.1381020918424385,342.8329555398793,-8.926379200666986,0.1381020918424385,342.8329555398793,-8.926379200666986,0.1381020918424385,6.0,8.346217670871042,4.243902431664395E8,0.0,0.0,0.0,1.0,1.9025789742143693,1.1020432958887503E8,0.0,0.0,0.0,-298.74023302,11789.610322335873,206363.14266750403,454.2721020132141,3659637.515468554,-1.0930286518288863,-0.04952249732997104,3.0,50.0,498.60535,-1078.3813,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,55.23158942622559,385.725157842498,104.19038008621236,400.4658792067087,73.68794746894878,103.76335349605017,-8.350254603569638,73.68794746894878,103.76335349605017,-8.350254603569638,73.68794746894878,103.76335349605017,-8.350254603569638,73.68794746894878,103.76335349605017,-8.350254603569638,1.0,1.2675179845114084,330523.0775351681,0.0,0.0,1474125.6194280623,0.0,0.0,0.0,0.0,0.0,0.0,-432.57686057142854,3635.237913119187,157147.4913261598,396.4183286960377,1162197.2980587168,-1.51026276897743,0.17581152803540948,1.0,14.0,196.2799,-951.9928,32.629503202588396,185.4945986919094,76.37087098767633,231.9130031134975,239.13576336149538,-8.381071090698242,-8.381071090698242,176.70185912278487,-4.311230966021782,0.04451350052321801,176.70185912278487,-4.311230966021782,0.04451350052321801,176.70185912278487,-4.311230966021782,0.04451350052321801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.709464060714273,6938.345498464782,52602.86269172522,229.35313970322102,908977.9479437069,-0.37525353745843626,0.3349023881865862,3.0,70.0,557.4188,-394.9768
Finger3,201.42831069933098,482.12922788017124,87.34213149604152,533.0282202401344,181.1319895851334,5.20599771046966,-0.03165793319324628,181.1319895851334,5.20599771046966,-0.03165793319324628,181.1319895851334,5.20599771046966,-0.03165793319324628,181.1319895851334,5.20599771046966,-0.03165793319324628,5.0,8.382453413665507,1.1668457179404793E9,0.0,0.35589421471797805,1.3575069700956054E7,0.0,0.0,0.0,0.0,0.0,0.0,-34.78022732857146,21709.359308896434,439762.7339737198,663.1460879577892,7766453.372739363,-1.3182614892810818,-0.011812146062591209,4.0,70.0,1074.353,-1193.8934,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,88.57092329923121,298.1274052432184,102.35932162625348,328.2166280944281,125.5984276701231,29.44620753394463,-1.1915820391964083,125.5984276701231,29.44620753394463,-1.1915820391964083,125.5984276701231,29.44620753394463,-1.1915820391964083,125.5984276701231,29.44620753394463,-1.1915820391964083,1.0,1.6750147349085807,3.457290703618069E7,0.0,0.3343585687372755,9108469.571261864,0.0,0.0,0.0,0.0,0.0,0.0,-424.9467672592593,6337.776167706976,61388.82556118366,247.7676846588022,1635947.0754216157,-0.0182216456705655,0.8500037318292749,1.0,27.0,159.32007,-773.1354,68.60395072175645,377.5341928243854,131.1812590579267,423.1384551795155,41.867112278537434,81.05387092046305,-5.360648058123225,41.867112278537434,81.05387092046305,-5.360648058123225,41.867112278537434,81.05387092046305,-5.360648058123225,41.867112278537434,81.05387092046305,-5.360648058123225,1.0,1.866182736171778,1.092762213566482E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.01556408749997,3749.134715258035,260877.11579866448,510.76131000562725,1103825.6603667873,-1.4037689581056956,0.49585188154339915,1.0,16.0,1094.0918,-373.72742
Finger3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.33686650705926,294.51823477971664,68.75016438439363,352.7391862592406,72.33446413681395,22.21620429448825,-0.7261943279827889,72.33446413681395,22.21620429448825,-0.7261943279827889,72.33446413681395,22.21620429448825,-0.7261943279827889,72.33446413681395,22.21620429448825,-0.7261943279827889,2.0,3.644575694384219,7.219443187109521E7,0.0,0.0,1304689.8754812481,0.0,0.0,0.0,0.0,0.0,0.0,15.542600555555573,5247.787211961478,182959.0016556912,427.7370707054641,1206450.7481113332,-1.0755746007307296,0.6763845827476279,1.0,27.0,871.5271,-431.2317
Finger3,272.26736965356315,461.3147548020496,82.455813112848,630.9472327721746,232.0142229755811,12.361526131216237,-0.13736798701823894,0.0,0.0,0.0,461.5514655306147,-41.80622579429746,0.812237735369763,461.5514655306147,-41.80622579429746,0.812237735369763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.64308138191319,6.47508594174522E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.47469325310462,705.1737865320571,150.25721100234554,776.2191861562633,821.8687000181629,-9.293731689453125,-9.293739318847656,176.10381528016205,203.9683839442789,-18.46179520109675,821.8687000181629,-9.293731689453125,-9.293739318847656,176.10381528016205,203.9683839442789,-18.46179520109675,1.0,1.0037566331960242,1570901.5978537453,0.0,0.0,2526429.0907817814,1.0,0.8630096882787,1.4469253667672446E8,0.0,0.0,0.0,702.1904576923077,6198.716667344003,718506.5067769606,847.6476312578008,3780995.7381649413,-1.5978761985559262,0.20364061368940128,2.0,13.0,2015.6708,-364.05945
Finger3,162.95726207537754,521.6390789027271,88.53829588103046,581.8024981790053,85.33073571815885,16.79391870020993,-0.2505929380163039,527.2081067806112,-96.41392416480812,4.5777808124661306,527.2081067806112,-96.41392416480812,4.5777808124661306,527.2081067806112,-96.41392416480812,4.5777808124661306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.843627058765373,8.284351777466646E7,7.0,8.777629817708675,9.402898782005765E8,-36.751710813333325,13105.948031839434,434260.92723578954,658.9847701091351,4891876.80771734,-0.8457752035257347,-0.08861734214416067,3.0,45.0,1032.0557,-1315.1459,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,76.9810257878698,404.8568455003034,95.54557722193996,471.7778161141455,417.37077078319123,-125.30353681261056,11.010815939222084,52.64050646967007,112.49446305118363,-8.341838045026336,52.64050646967007,112.49446305118363,-8.341838045026336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095770.4335417598,0.0,0.0,0.0,1.0,1.8114533853025303,1.3944135797406188E8,-472.83752360333335,4134.560602244026,174377.64754710798,417.5854972902052,1463273.3405631238,-1.5924675757972764,-0.18777370743835314,1.0,15.0,57.504272,-1108.8959,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,97.487131105598,508.11775928179225,158.9937118121809,568.23015809781,560.67929836725,0.0,0.0,252.63765696858945,-1.1798439343536415,0.08565427521488189,252.63765696858945,-1.1798439343536415,0.08565427521488189,252.63765696858945,-1.1798439343536415,0.08565427521488189,7.0,8.929957724920992,2.6299477461630762E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.61936735,10944.566825387796,345231.70982877683,587.5642176211693,3573078.494007755,-1.1546564147798684,0.35224127881488737,3.0,40.0,1349.8901,-573.93494
Finger3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113.49348847885948,276.4871909490877,68.31090660088466,324.94479064213346,81.30890830556359,67.92641419480071,-4.876830762108597,81.30890830556359,67.92641419480071,-4.876830762108597,81.30890830556359,67.92641419480071,-4.876830762108597,81.30890830556359,67.92641419480071,-4.876830762108597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8356362183629522,2.404429202324449E7,1.0,1.8301186307026471,9.022972210351413E7,-386.7254641333333,3401.923892310419,75464.84687033122,274.7086581641198,875525.9895985776,-1.7027197389073616,0.25191339937991264,1.0,15.0,33.132935,-722.57996
Finger3,40.50292139860862,168.3763513269197,130.4825706795462,251.8434274129595,172.10921217770635,-40.3582210782983,2.6246077357408524,0.0,0.0,0.0,172.10921217770635,-40.3582210782983,2.6246077357408524,172.10921217770635,-40.3582210782983,2.6246077357408524,0.0,0.0,0.0,1.0,0.840590977256068,3.1925541652106363E7,1.0,0.828027208062177,8601651.155503828,0.0,0.0,0.0,-273.46420355,10938.623755339366,98026.98755739033,313.09261817773717,2537731.4062808473,0.01029920853993982,0.004357591560232519,3.0,60.0,360.9375,-1085.0281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,74.34295904033108,217.0258778659429,101.97523031774851,259.8101524927393,281.6964398517646,-1.8821553710430976,-0.06769438859598331,282.21121529211155,7.644427741437539,-4.433194433684889,281.6964398517646,-1.8821553710430976,-0.06769438859598331,281.6964398517646,-1.8821553710430976,-0.06769438859598331,3.0,3.9103451514595378,3.4943218877503896E8,0.0,0.7870094129467112,1.2379576878692716E7,0.0,0.0,0.0,0.0,0.0,0.0,-110.7676198333334,7945.990619757249,250860.11047170768,500.85937195155657,2316152.4145962885,-1.1025583174513411,-0.23267692851543698,2.0,36.0,601.52893,-1029.8401,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger3,180.20255943255145,495.3952165478787,185.14042702445514,576.6916441496683,85.14331340301533,82.46134863777729,-3.993418580069438,85.14331340301533,82.46134863777729,-3.993418580069438,85.14331340301533,82.46134863777729,-3.993418580069438,85.14331340301533,82.46134863777729,-3.993418580069438,2.0,2.0021697003244068,5.028634472566841E7,0.0,0.3569007596730709,1.5563113690418584E7,1.0,0.8381018337435157,7.856823817189579E7,0.0,0.0,0.0,-674.5623755,7506.778617317897,178784.6785671162,422.82937287647866,3206097.111446962,-0.6285948605645797,0.38067888318466947,1.0,20.0,244.21692,-1309.4055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
